xx,TRADE_DATE,SECURITY_CODE,SECURITY_ABBR,CALL_VOLUME,PUT_VOLUME,TOTAL_VOLUME,LEAVES_CALL_QTY,LEAVES_PUT_QTY,LEAVES_QTY,CJ_PC,CCL_PC
2.02e+13,20230403,852,MO,27003,22419,49422,38665,40007,78672,83.02,103.47
2.02e+13,20230403,16,HO,18514,12505,31019,29625,18574,48199,67.54,62.7
2.02e+13,20230404,510050,50ETF,703342,576113,1279455,1060132,968218,2028350,81.91,91.33
2.02e+13,20230404,510300,300ETF,444636,383939,828575,612077,713103,1325180,86.35,116.51
2.02e+13,20230404,510500,500ETF,227846,204441,432287,283826,347317,631143,89.73,122.37
2.02e+13,20230404,159901,深证100ETF,26348,23568,49916,49798,48133,97931,89.45,96.66
2.02e+13,20230404,159915,创业板ETF,392128,343676,735804,503589,412953,916542,87.64,82.0
2.02e+13,20230404,159919,沪深300ETF,54549,38708,93257,99256,122903,222159,70.96,123.82
2.02e+13,20230404,159922,中证500ETF,32900,38185,71085,59106,71323,130429,116.06,120.67
2.02e+13,20230404,300,IO,34891,31663,66554,69350,72534,141884,90.75,104.59
2.02e+13,20230404,852,MO,24597,20231,44828,39650,40491,80141,82.25,102.12
2.02e+13,20230404,16,HO,16184,10140,26324,30338,19013,49351,62.65,62.67
2.02e+13,20230406,510050,50ETF,488632,447803,936435,1126893,975186,2102079,91.64,86.54
2.02e+13,20230406,510300,300ETF,356504,343485,699989,629444,726418,1355862,96.35,115.41
2.02e+13,20230406,510500,500ETF,239127,177918,417045,289672,359046,648718,74.4,123.95
2.02e+13,20230406,159901,深证100ETF,19292,19024,38316,52041,48243,100284,98.61,92.7
2.02e+13,20230406,159915,创业板ETF,243957,237047,481004,512904,424165,937069,97.17,82.7
2.02e+13,20230406,159919,沪深300ETF,43821,44335,88156,100208,128411,228619,101.17,128.14
2.02e+13,20230406,159922,中证500ETF,29945,30249,60194,59842,73204,133046,101.02,122.33
2.02e+13,20230406,300,IO,28419,23983,52402,70019,73222,143241,84.39,104.57
2.02e+13,20230406,852,MO,21037,20451,41488,39757,42783,82540,97.21,107.61
2.02e+13,20230406,16,HO,13284,7377,20661,31137,19343,50480,55.53,62.12
2.02e+13,20230407,510050,50ETF,809751,654491,1464242,1069736,1022969,2092705,80.83,95.63
2.02e+13,20230407,510300,300ETF,468196,436463,904659,625132,749466,1374598,93.22,119.89
2.02e+13,20230407,510500,500ETF,291032,228209,519241,292349,377791,670140,78.41,129.23
2.02e+13,20230407,300,IO,40559,42902,83461,69711,75100,144811,105.78,107.73
2.02e+13,20230407,852,MO,28556,30037,58593,40452,44797,85249,105.19,110.74
2.02e+13,20230407,16,HO,19466,13957,33423,30531,20579,51110,71.7,67.4
2.02e+13,20230407,510050,50ETF,809751,654491,1464242,1069736,1022969,2092705,80.83,95.63
2.02e+13,20230407,510300,300ETF,468196,436463,904659,625132,749466,1374598,93.22,119.89
2.02e+13,20230407,510500,500ETF,291032,228209,519241,292349,377791,670140,78.41,129.23
2.02e+13,20230407,159901,深证100ETF,29607,22581,52188,50273,50767,101040,76.27,100.98
2.02e+13,20230407,159915,创业板ETF,369376,294774,664150,473310,421165,894475,79.8,88.98
2.02e+13,20230407,159919,沪深300ETF,56749,64722,121471,97261,132184,229445,114.05,135.91
2.02e+13,20230407,159922,中证500ETF,35415,31279,66694,58034,76360,134394,88.32,131.58
2.02e+13,20230407,300,IO,40559,42902,83461,69711,75100,144811,105.78,107.73
2.02e+13,20230407,852,MO,28556,30037,58593,40452,44797,85249,105.19,110.74
2.02e+13,20230407,16,HO,19466,13957,33423,30531,20579,51110,71.7,67.4
2.02e+13,20230410,510050,50ETF,644245,561380,1205625,1067754,1051739,2119493,87.14,98.5
2.02e+13,20230410,510300,300ETF,411994,375448,787442,650549,761208,1411757,91.13,117.01
2.02e+13,20230410,510500,500ETF,276157,239556,515713,297070,372596,669666,86.75,125.42
2.02e+13,20230410,159901,深证100ETF,26748,25752,52500,51323,50445,101768,96.28,98.29
2.02e+13,20230410,159915,创业板ETF,420047,371026,791073,452884,413966,866850,88.33,91.41
2.02e+13,20230410,159919,沪深300ETF,64262,61183,125445,98693,129961,228654,95.21,131.68
2.02e+13,20230410,159922,中证500ETF,42987,45748,88735,61013,74438,135451,106.42,122.0
2.02e+13,20230410,300,IO,38727,34596,73323,69948,74669,144617,89.33,106.75
2.02e+13,20230410,852,MO,31480,29578,61058,41614,45317,86931,93.96,108.9
2.02e+13,20230410,16,HO,17022,9516,26538,31652,21230,52882,55.9,67.07
2.02e+13,20230411,510050,50ETF,732437,684351,1416788,1114381,1060079,2174460,93.43,95.13
2.02e+13,20230411,510300,300ETF,460889,406548,867437,672914,755746,1428660,88.21,112.31
2.02e+13,20230411,510500,500ETF,212488,189453,401941,298201,382775,680976,89.16,128.36
2.02e+13,20230411,159901,深证100ETF,27231,26522,53753,53258,50688,103946,97.4,95.17
2.02e+13,20230411,159915,创业板ETF,347686,329629,677315,453623,413785,867408,94.81,91.22
2.02e+13,20230411,159919,沪深300ETF,59722,61079,120801,101561,127928,229489,102.27,125.96
2.02e+13,20230411,159922,中证500ETF,32149,38634,70783,62212,76573,138785,120.17,123.08
2.02e+13,20230411,300,IO,39395,30333,69728,71995,74542,146537,77.0,103.54
2.02e+13,20230411,852,MO,24015,22528,46543,42134,45136,87270,93.81,107.12
2.02e+13,20230411,16,HO,18602,12485,31087,32029,21067,53096,67.12,65.77
2.02e+13,20230412,510050,50ETF,668741,540391,1209132,1171751,1057403,2229154,80.81,90.24
2.02e+13,20230412,510300,300ETF,364520,306968,671488,676420,766487,1442907,84.21,113.32
2.02e+13,20230412,510500,500ETF,206898,177988,384886,300651,391419,692070,86.03,130.19
2.02e+13,20230412,159901,深证100ETF,21446,19128,40574,55374,51361,106735,89.19,92.75
2.02e+13,20230412,159915,创业板ETF,332354,301836,634190,462673,403129,865802,90.82,87.13
2.02e+13,20230412,159919,沪深300ETF,47788,37644,85432,104936,126908,231844,78.77,120.94
2.02e+13,20230412,159922,中证500ETF,36034,31260,67294,62253,80599,142852,86.75,129.47
2.02e+13,20230412,300,IO,32982,27424,60406,72126,74122,146248,83.15,102.77
2.02e+13,20230412,852,MO,21624,21336,42960,42093,47105,89198,98.67,111.91
2.02e+13,20230412,16,HO,15020,10228,25248,32573,21060,53633,68.1,64.65
2.02e+13,20230413,510050,50ETF,839351,697942,1537293,1156363,1080969,2237332,83.15,93.48
2.02e+13,20230413,510300,300ETF,502511,491387,993898,684600,762833,1447433,97.79,111.43
2.02e+13,20230413,510500,500ETF,272605,268968,541573,309779,402962,712741,98.67,130.08
2.02e+13,20230413,159901,深证100ETF,39170,42995,82165,58759,49010,107769,109.77,83.41
2.02e+13,20230413,159915,创业板ETF,354330,329853,684183,487107,408501,895608,93.09,83.86
2.02e+13,20230413,159919,沪深300ETF,81083,69970,151053,107490,125743,233233,86.29,116.98
2.02e+13,20230413,159922,中证500ETF,36729,48541,85270,63158,79955,143113,132.16,126.6
2.02e+13,20230413,300,IO,42617,38384,81001,73163,74366,147529,90.07,101.64
2.02e+13,20230413,852,MO,28082,32004,60086,42244,47625,89869,113.97,112.74
2.02e+13,20230413,16,HO,20339,13783,34122,33291,21837,55128,67.77,65.59
2.02e+13,20230414,510050,50ETF,940135,797602,1737737,1153755,1097073,2250828,84.84,95.09
2.02e+13,20230414,510300,300ETF,444794,452991,897785,685060,770141,1455201,101.84,112.42
2.02e+13,20230414,510500,500ETF,254438,215543,469981,315974,406851,722825,84.71,128.76
2.02e+13,20230414,159901,深证100ETF,32879,34735,67614,58401,49297,107698,105.64,84.41
2.02e+13,20230414,159915,创业板ETF,346571,325181,671752,466939,419921,886860,93.83,89.93
2.02e+13,20230414,159919,沪深300ETF,68875,67311,136186,111247,133456,244703,97.73,119.96
2.02e+13,20230414,159922,中证500ETF,35132,47912,83044,64018,81081,145099,136.38,126.65
2.02e+13,20230414,300,IO,39523,33885,73408,73677,74492,148169,85.73,101.11
2.02e+13,20230414,852,MO,31759,31828,63587,42976,48852,91828,100.22,113.67
2.02e+13,20230414,16,HO,19762,14095,33857,33086,22382,55468,71.32,67.65
2.02e+13,20230417,510050,50ETF,1543098,1368408,2911506,1078659,1220338,2298997,88.68,113.13
2.02e+13,20230417,510300,300ETF,688270,595312,1283582,680074,821267,1501341,86.49,120.76
2.02e+13,20230417,510500,500ETF,217998,200240,418238,321655,418866,740521,91.85,130.22
2.02e+13,20230417,159901,深证100ETF,31220,26841,58061,56903,50406,107309,85.97,88.58
2.02e+13,20230417,159915,创业板ETF,329720,305995,635715,490048,424105,914153,92.8,86.54
2.02e+13,20230417,159919,沪深300ETF,109574,86266,195840,110149,141757,251906,78.73,128.7
2.02e+13,20230417,159922,中证500ETF,49916,53650,103566,66539,84582,151121,107.48,127.12
2.02e+13,20230417,300,IO,59307,53382,112689,73186,77926,151112,90.01,106.48
2.02e+13,20230417,852,MO,34739,34409,69148,45256,50161,95417,99.05,110.84
2.02e+13,20230417,16,HO,33767,23276,57043,32227,23848,56075,68.93,74.0
2.02e+13,20230419,510050,50ETF,1015534,904670,1920204,1111854,1182060,2293914,89.08,106.31
2.02e+13,20230419,510300,300ETF,555141,472546,1027687,709800,818514,1528314,85.12,115.32
2.02e+13,20230419,510500,500ETF,275784,208923,484707,331372,408250,739622,75.76,123.2
2.02e+13,20230419,159901,深证100ETF,32695,24401,57096,62807,51598,114405,74.63,82.15
2.02e+13,20230419,159915,创业板ETF,299723,263330,563053,514896,412283,927179,87.86,80.07
2.02e+13,20230419,159919,沪深300ETF,72761,70626,143387,113489,135658,249147,97.07,119.53
2.02e+13,20230419,159922,中证500ETF,45191,51761,96952,68207,80179,148386,114.54,117.55
2.02e+13,20230419,300,IO,44831,36830,81661,71824,77560,149384,82.15,107.99
2.02e+13,20230419,852,MO,41451,31813,73264,48397,53105,101502,76.75,109.73
2.02e+13,20230419,16,HO,26919,16663,43582,32435,23444,55879,61.9,72.28
2.02e+13,20230420,510050,50ETF,1154268,1094799,2249067,1214207,1140549,2354756,94.85,93.93
2.02e+13,20230420,510300,300ETF,587497,604388,1191885,732809,824079,1556888,102.88,112.45
2.02e+13,20230420,510500,500ETF,267306,265600,532906,337141,413151,750292,99.36,122.55
2.02e+13,20230420,159901,深证100ETF,36394,27717,64111,70629,51561,122190,76.16,73.0
2.02e+13,20230420,159915,创业板ETF,432987,384630,817617,555281,391281,946562,88.83,70.47
2.02e+13,20230420,159919,沪深300ETF,89196,79820,169016,122278,133735,256013,89.49,109.37
2.02e+13,20230420,159922,中证500ETF,53785,56061,109846,70411,76237,146648,104.23,108.27
2.02e+13,20230420,300,IO,56998,47291,104289,73868,76161,150029,82.97,103.1
2.02e+13,20230420,852,MO,51727,44739,96466,47470,50119,97589,86.49,105.58
2.02e+13,20230420,16,HO,30289,22262,52551,35078,22797,57875,73.5,64.99
2.02e+13,20230421,510050,50ETF,1597600,1585646,3183246,1298634,1083570,2382204,99.25,83.44
2.02e+13,20230421,510300,300ETF,822170,955904,1778074,760645,785114,1545759,116.27,103.22
2.02e+13,20230421,510500,500ETF,439379,589332,1028711,353196,409040,762236,134.13,115.81
2.02e+13,20230421,159901,深证100ETF,55128,63972,119100,74934,49701,124635,116.04,66.33
2.02e+13,20230421,159915,创业板ETF,676227,599583,1275810,579323,372430,951753,88.67,64.29
2.02e+13,20230421,159919,沪深300ETF,124403,121028,245431,125214,126525,251739,97.29,101.05
2.02e+13,20230421,159922,中证500ETF,120115,137915,258030,76417,74188,150605,114.82,97.08
2.02e+13,20230421,300,IO,77129,67230,144359,54446,49665,104111,87.17,91.22
2.02e+13,20230421,852,MO,65462,67767,133229,36224,36098,72322,103.52,99.65
2.02e+13,20230421,16,HO,33932,22820,56752,20915,11652,32567,67.25,55.71
2.02e+13,20230424,510050,50ETF,1494332,1644708,3139040,1412314,1025037,2437351,110.06,72.58
2.02e+13,20230424,510300,300ETF,934018,1123252,2057270,781984,732632,1514616,120.26,93.69
2.02e+13,20230424,510500,500ETF,370075,438869,808944,359658,392785,752443,118.59,109.21
2.02e+13,20230424,159901,深证100ETF,70710,82947,153657,80153,50533,130686,117.31,63.05
2.02e+13,20230424,159915,创业板ETF,600319,648922,1249241,626124,344527,970651,108.1,55.03
2.02e+13,20230424,159919,沪深300ETF,132887,181050,313937,122844,111754,234598,136.24,90.97
2.02e+13,20230424,159922,中证500ETF,62481,104485,166966,74932,71218,146150,167.23,95.04
2.02e+13,20230424,300,IO,41766,43723,85489,60381,52863,113244,104.69,87.55
2.02e+13,20230424,852,MO,31416,30787,62203,39277,37476,76753,98.0,95.41
2.02e+13,20230424,16,HO,21626,17871,39497,25524,13250,38774,82.64,51.91
2.02e+13,20230425,510050,50ETF,1627329,1684023,3311352,1485527,1046908,2532435,103.48,70.47
2.02e+13,20230425,510300,300ETF,1075395,1306234,2381629,863540,784296,1647836,121.47,90.82
2.02e+13,20230425,510500,500ETF,579314,745276,1324590,401248,370775,772023,128.65,92.41
2.02304e+13,20230425,159901,深证100ETF,82225,90286,172511,87151,48206,135357,109.8,55.31
2.02304e+13,20230425,159915,创业板ETF,826952,883401,1710353,759310,398361,1157671,106.83,52.46
2.02304e+13,20230425,159919,沪深300ETF,131982,154991,286973,134965,117132,252097,117.43,86.79
2.02304e+13,20230425,159922,中证500ETF,134626,165805,300431,80713,73379,154092,123.16,90.91
2.02304e+13,20230425,300,IO,50678,56233,106911,68448,56091,124539,110.96,81.95
2.02304e+13,20230425,852,MO,55681,59104,114785,45260,40406,85666,106.15,89.28
2.02304e+13,20230425,16,HO,23357,19423,42780,28355,13990,42345,83.16,49.34
2.023042651e+13,20230426,510050,50ETF,975846,898033,1873879,926947,761278,1688225,92.03,82.13
2.02304265103e+13,20230426,510300,300ETF,646380,609959,1256339,625979,614843,1240822,94.37,98.22
2.02304265105e+13,20230426,510500,500ETF,294963,349589,644552,295175,303381,598556,118.52,102.78
2.02304261599e+13,20230426,159901,深证100ETF,57733,60682,118415,56675,34881,91556,105.11,61.55
2.02304261599e+13,20230426,159915,创业板ETF,724163,655351,1379514,475364,337989,813353,90.5,71.1
2.02304261599e+13,20230426,159919,沪深300ETF,114397,117297,231694,97899,85795,183694,102.54,87.64
2.02304261599e+13,20230426,159922,中证500ETF,86652,79107,165759,60358,58031,118389,91.29,96.14
2.02304260003e+13,20230426,300,IO,34264,30136,64400,71570,59396,130966,87.95,82.99
2.02304260009e+13,20230426,852,MO,31659,30781,62440,47400,42128,89528,97.23,88.88
2.0230426e+13,20230426,16,HO,12838,9780,22618,29869,15087,44956,76.18,50.51
2.023042751e+13,20230427,510050,50ETF,997854,832445,1830299,939775,825689,1765464,83.42,87.86
2.02304275103e+13,20230427,510300,300ETF,505120,464902,970022,648609,647869,1296478,92.04,99.89
2.02304275105e+13,20230427,510500,500ETF,254245,259356,513601,308130,320956,629086,102.01,104.16
2.02304271599e+13,20230427,159901,深证100ETF,48076,40162,88238,60600,37921,98521,83.54,62.58
2.02304271599e+13,20230427,159915,创业板ETF,418578,392167,810745,497386,363067,860453,93.69,73.0
2.02304271599e+13,20230427,159919,沪深300ETF,92753,64506,157259,101492,89992,191484,69.55,88.67
2.02304271599e+13,20230427,159922,中证500ETF,57323,47820,105143,66820,59402,126222,83.42,88.9
2.02304270003e+13,20230427,300,IO,40375,34368,74743,73567,61806,135373,85.12,84.01
2.02304270009e+13,20230427,852,MO,28734,28496,57230,48964,43370,92334,99.17,88.58
2.0230427e+13,20230427,16,HO,21986,15266,37252,29728,16245,45973,69.44,54.65
2.023042851e+13,20230428,510050,50ETF,975309,823587,1798896,939244,881645,1820889,84.44,93.87
2.02304285103e+13,20230428,510300,300ETF,452733,404444,857177,656227,652308,1308535,89.33,99.4
2.02304285105e+13,20230428,510500,500ETF,270674,253830,524504,312166,334739,646905,93.78,107.23
2.02304281599e+13,20230428,159901,深证100ETF,34084,36389,70473,62544,43168,105712,106.76,69.02
2.02304281599e+13,20230428,159915,创业板ETF,323486,285976,609462,503152,376516,879668,88.4,74.83
2.02304281599e+13,20230428,159919,沪深300ETF,68288,53977,122265,106060,95906,201966,79.04,90.43
2.02304281599e+13,20230428,159922,中证500ETF,42761,31938,74699,67425,62078,129503,74.69,92.07
2.02304280003e+13,20230428,300,IO,40951,30358,71309,72084,63052,135136,74.13,87.47
2.02304280009e+13,20230428,852,MO,28906,21593,50499,49754,45685,95439,74.7,91.82
2.0230428e+13,20230428,16,HO,22705,15958,38663,30190,17793,47983,70.28,58.94
2.023050451e+13,20230504,510050,50ETF,938373,861639,1800012,957129,972024,1929153,91.82,101.56
2.02305045103e+13,20230504,510300,300ETF,419518,386584,806102,672960,677729,1350689,92.15,100.71
2.02305045105e+13,20230504,510500,500ETF,194632,201140,395772,320823,351959,672782,103.34,109.71
2.02305041599e+13,20230504,159901,深证100ETF,35048,33304,68352,65179,47392,112571,95.02,72.71
2.02305041599e+13,20230504,159915,创业板ETF,307026,272976,580002,555749,392595,948344,88.91,70.64
2.02305041599e+13,20230504,159919,沪深300ETF,62541,60288,122829,111426,100230,211656,96.4,89.95
2.02305041599e+13,20230504,159922,中证500ETF,44426,30114,74540,72186,61048,133234,67.78,84.57
2.02305040003e+13,20230504,300,IO,32144,29049,61193,74336,63854,138190,90.37,85.9
2.02305040009e+13,20230504,852,MO,21389,18940,40329,49955,46125,96080,88.55,92.33
2.0230504e+13,20230504,16,HO,21790,13847,35637,30412,19369,49781,63.55,63.69
2.023050551e+13,20230505,510050,50ETF,867587,842982,1710569,995912,1005233,2001145,97.16,100.94
2.02305055103e+13,20230505,510300,300ETF,457176,461190,918366,700546,700412,1400958,100.88,99.98
2.02305055105e+13,20230505,510500,500ETF,239671,286507,526178,331696,356686,688382,119.54,107.53
2.02305051599e+13,20230505,159901,深证100ETF,40844,43957,84801,67436,49260,116696,107.62,73.05
2.02305051599e+13,20230505,159915,创业板ETF,431892,354732,786624,608392,410786,1019178,82.13,67.52
2.02305051599e+13,20230505,159919,沪深300ETF,87198,76343,163541,111334,104943,216277,87.55,94.26
2.02305051599e+13,20230505,159922,中证500ETF,58139,61374,119513,75220,68032,143252,105.56,90.44
2.02305050003e+13,20230505,300,IO,35496,35204,70700,75196,66248,141444,99.18,88.1
2.02305050009e+13,20230505,852,MO,33299,32976,66275,52129,46730,98859,99.03,89.64
2.0230505e+13,20230505,16,HO,16679,15508,32187,31372,20501,51873,92.98,65.35
2.023050851e+13,20230508,510050,50ETF,1245274,1122087,2367361,954774,1092890,2047664,90.11,114.47
2.02305085103e+13,20230508,510300,300ETF,629945,572715,1202660,690617,746995,1437612,90.92,108.16
2.02305085105e+13,20230508,510500,500ETF,213887,221975,435862,333754,364149,697903,103.78,109.11
2.02305081599e+13,20230508,159901,深证100ETF,33382,36154,69536,69537,50968,120505,108.3,73.3
2.02305081599e+13,20230508,159915,创业板ETF,429228,358102,787330,668093,439700,1107793,83.43,65.81
2.02305081599e+13,20230508,159919,沪深300ETF,102576,87413,189989,105923,109559,215482,85.22,103.43
2.02305081599e+13,20230508,159922,中证500ETF,48696,41502,90198,73374,70852,144226,85.23,96.56
2.02305080003e+13,20230508,300,IO,55346,40680,96026,76354,69061,145415,73.5,90.45
2.02305080009e+13,20230508,852,MO,32087,22451,54538,53479,47294,100773,69.97,88.43
2.0230508e+13,20230508,16,HO,33545,23646,57191,32172,23410,55582,70.49,72.77
2.023050951e+13,20230509,510050,50ETF,1880180,1586273,3466453,1023740,1160488,2184228,84.37,113.36
2.02305095103e+13,20230509,510300,300ETF,841829,722388,1564217,716934,738436,1455370,85.81,103.0
2.02305095105e+13,20230509,510500,500ETF,279732,307978,587710,338783,372154,710937,110.1,109.85
2.02305091599e+13,20230509,159901,深证100ETF,60539,51159,111698,70106,50330,120436,84.51,71.79
2.02305091599e+13,20230509,159915,创业板ETF,449833,369746,819579,731287,453145,1184432,82.2,61.97
2.02305091599e+13,20230509,159919,沪深300ETF,140595,105540,246135,108399,111889,220288,75.07,103.22
2.02305091599e+13,20230509,159922,中证500ETF,56416,52296,108712,77624,72104,149728,92.7,92.89
2.02305090003e+13,20230509,300,IO,63748,49114,112862,76287,69953,146240,77.04,91.7
2.02305090009e+13,20230509,852,MO,32230,28934,61164,55479,48559,104038,89.77,87.53
2.0230509e+13,20230509,16,HO,48302,30323,78625,34310,24874,59184,62.78,72.5
2.023051051e+13,20230510,510050,50ETF,1234684,1228412,2463096,1163678,1060827,2224505,99.49,91.16
2.02305105103e+13,20230510,510300,300ETF,635467,608312,1243779,755436,720643,1476079,95.73,95.39
2.02305105105e+13,20230510,510500,500ETF,275224,316247,591471,357314,362986,720300,114.91,101.59
2.02305101599e+13,20230510,159901,深证100ETF,57472,52936,110408,76070,50392,126462,92.11,66.24
2.02305101599e+13,20230510,159915,创业板ETF,693774,520436,1214210,802012,488787,1290799,75.02,60.95
2.02305101599e+13,20230510,159919,沪深300ETF,101741,104629,206370,115929,111614,227543,102.84,96.28
2.02305101599e+13,20230510,159922,中证500ETF,53447,57375,110822,82671,75578,158249,107.35,91.42
2.02305100003e+13,20230510,300,IO,45390,44598,89988,81924,68132,150056,98.26,83.16
2.02305100009e+13,20230510,852,MO,37288,30604,67892,59150,49332,108482,82.07,83.4
2.023051e+13,20230510,16,HO,27693,23371,51064,36929,23646,60575,84.39,64.03
2.023051151e+13,20230511,510050,50ETF,800622,699890,1500512,1208315,1061190,2269505,87.42,87.82
2.02305115103e+13,20230511,510300,300ETF,411764,358656,770420,770664,721513,1492177,87.1,93.62
2.02305115105e+13,20230511,510500,500ETF,170176,171292,341468,355909,365603,721512,100.66,102.72
2.02305111599e+13,20230511,159901,深证100ETF,38894,29425,68319,75958,49813,125771,75.65,65.58
2.02305111599e+13,20230511,159915,创业板ETF,501218,372163,873381,757895,475233,1233128,74.25,62.7
2.02305111599e+13,20230511,159919,沪深300ETF,80806,66370,147176,115859,113203,229062,82.13,97.71
2.02305111599e+13,20230511,159922,中证500ETF,45616,37247,82863,88887,78731,167618,81.65,88.57
2.02305110003e+13,20230511,300,IO,30645,30263,60908,82839,69911,152750,98.75,84.39
2.02305110009e+13,20230511,852,MO,23461,20179,43640,58046,50890,108936,86.01,87.67
2.0230511e+13,20230511,16,HO,19058,14985,34043,37263,24091,61354,78.63,64.65
2.023051251e+13,20230512,510050,50ETF,1339170,1245191,2584361,1337674,1014539,2352213,92.98,75.84
2.02305125103e+13,20230512,510300,300ETF,694462,623678,1318140,816540,724452,1540992,89.81,88.72
2.02305125105e+13,20230512,510500,500ETF,305240,308974,614214,379950,364044,743994,101.22,95.81
2.02305121599e+13,20230512,159901,深证100ETF,44711,45744,90455,73413,49836,123249,102.31,67.88
2.02305121599e+13,20230512,159915,创业板ETF,528701,388013,916714,778217,475288,1253505,73.39,61.07
2.02305121599e+13,20230512,159919,沪深300ETF,124301,114167,238468,124259,110932,235191,91.85,89.27
2.02305121599e+13,20230512,159922,中证500ETF,75370,81153,156523,91267,82829,174096,107.67,90.75
2.02305120003e+13,20230512,300,IO,54075,50101,104176,87620,69511,157131,92.65,79.33
2.02305120009e+13,20230512,852,MO,39098,40197,79295,59074,51394,110468,102.81,87.0
2.0230512e+13,20230512,16,HO,25919,26208,52127,40225,22055,62280,101.12,54.83
2.023051551e+13,20230515,510050,50ETF,1530608,1233693,2764301,1318759,1039347,2358106,80.6,78.81
2.02305155103e+13,20230515,510300,300ETF,808297,669822,1478119,816097,734235,1550332,82.87,89.97
2.02305155105e+13,20230515,510500,500ETF,311265,350501,661766,384394,356660,741054,112.61,92.79
2.02305151599e+13,20230515,159901,深证100ETF,48310,54722,103032,73502,56035,129537,113.27,76.24
2.02305151599e+13,20230515,159915,创业板ETF,571573,446091,1017664,718219,479145,1197364,78.05,66.71
2.02305151599e+13,20230515,159919,沪深300ETF,119234,137328,256562,126736,125877,252613,115.18,99.32
2.02305151599e+13,20230515,159922,中证500ETF,71834,78873,150707,93572,85209,178781,109.8,91.06
2.02305150003e+13,20230515,300,IO,61359,51726,113085,88637,70413,159050,84.3,79.44
2.02305150009e+13,20230515,852,MO,48874,45307,94181,60679,50039,110718,92.7,82.47
2.0230515e+13,20230515,16,HO,35113,23981,59094,41604,23304,64908,68.3,56.01
2.023051651e+13,20230516,510050,50ETF,1000074,845764,1845838,1352614,1069027,2421641,84.57,79.03
2.02305165103e+13,20230516,510300,300ETF,547735,498226,1045961,835191,731449,1566640,90.96,87.58
2.02305165105e+13,20230516,510500,500ETF,231124,256633,487757,385518,358508,744026,111.04,92.99
2.02305161599e+13,20230516,159901,深证100ETF,26824,29152,55976,77649,59747,137396,108.68,76.94
2.02305161599e+13,20230516,159915,创业板ETF,403529,289966,693495,732275,480903,1213178,71.86,65.67
2.02305161599e+13,20230516,159919,沪深300ETF,82042,73933,155975,127296,124309,251605,90.12,97.65
2.02305161599e+13,20230516,159922,中证500ETF,47769,59001,106770,99169,87973,187142,123.51,88.71
2.02305160003e+13,20230516,300,IO,44831,33656,78487,90110,71122,161232,75.07,78.93
2.02305160009e+13,20230516,852,MO,34188,32638,66826,61201,49975,111176,95.47,81.66
2.0230516e+13,20230516,16,HO,27261,18728,45989,42158,23787,65945,68.7,56.42
2.023051751e+13,20230517,510050,50ETF,1061725,1005796,2067521,1452157,1063800,2515957,94.73,73.26
2.02305175103e+13,20230517,510300,300ETF,590129,588441,1178570,878629,755315,1633944,99.71,85.97
2.02305175105e+13,20230517,510500,500ETF,233266,274888,508154,388338,363154,751492,117.84,93.51
2.02305171599e+13,20230517,159901,深证100ETF,28763,35458,64221,81070,60591,141661,123.28,74.74
2.02305171599e+13,20230517,159915,创业板ETF,391732,289324,681056,770589,489854,1260443,73.86,63.57
2.02305171599e+13,20230517,159919,沪深300ETF,82682,86138,168820,129105,125821,254926,104.18,97.46
2.02305171599e+13,20230517,159922,中证500ETF,67778,56610,124388,103495,91310,194805,83.52,88.23
2.02305170003e+13,20230517,300,IO,49804,46228,96032,93300,72764,166064,92.82,77.99
2.02305170009e+13,20230517,852,MO,35966,36020,71986,60085,50349,110434,100.15,83.8
2.0230517e+13,20230517,16,HO,26299,26851,53150,44248,23665,67913,102.1,53.48
2.023051851e+13,20230518,510050,50ETF,1361046,1277736,2638782,1411654,1075212,2486866,93.88,76.17
2.02305185103e+13,20230518,510300,300ETF,722317,659566,1381883,872309,762790,1635099,91.31,87.44
2.02305185105e+13,20230518,510500,500ETF,242167,248661,490828,385318,369035,754353,102.68,95.77
2.02305181599e+13,20230518,159901,深证100ETF,37052,38111,75163,80790,60950,141740,102.86,75.44
2.02305181599e+13,20230518,159915,创业板ETF,589541,445789,1035330,771057,476579,1247636,75.62,61.81
2.02305181599e+13,20230518,159919,沪深300ETF,96072,111449,207521,128727,131923,260650,116.01,102.48
2.02305181599e+13,20230518,159922,中证500ETF,77575,72791,150366,97405,98066,195471,93.83,100.68
2.02305180003e+13,20230518,300,IO,69180,63890,133070,94136,73621,167757,92.35,78.21
2.02305180009e+13,20230518,852,MO,40288,36716,77004,57737,50664,108401,91.13,87.75
2.0230518e+13,20230518,16,HO,35318,31019,66337,44389,24060,68449,87.83,54.2
2.023051951e+13,20230519,510050,50ETF,1252831,1225095,2477926,1443858,1053979,2497837,97.79,73.0
2.02305195103e+13,20230519,510300,300ETF,660791,595214,1256005,886961,781550,1668511,90.08,88.12
2.02305195105e+13,20230519,510500,500ETF,252149,269951,522100,393989,367217,761206,107.06,93.2
2.02305191599e+13,20230519,159901,深证100ETF,37195,37392,74587,80773,61749,142522,100.53,76.45
2.02305191599e+13,20230519,159915,创业板ETF,432825,367139,799964,769998,473493,1243491,84.82,61.49
2.02305191599e+13,20230519,159919,沪深300ETF,118334,118849,237183,137593,133414,271007,100.44,96.96
